"amount","timeOffset","idTo","idFrom","nameTo","nameFrom"
"5377.035451381082","125058","54-0003611","4214355863641512","Datastore Consulting","Claire Holder"
"19524.47018698835","125059","52-0001034","4214355863641512","Linger Inc.","Claire Holder"
"7587.214836862129","125065","52-0004421","4798075880154166","SuperMemo","Grayson Clay"
"6576.890512031618","125068","48-0007456","4798075880154166","Alist","Grayson Clay"
"4168.082664323031","125069","24-0003440","4778904772866591","MemorTech Industries","Natalie Cabrera"
"2493.320743193276","125073","74-0009720","4559665405902773","Buapel Industries","Carlos Kemp"
"15067.559541186785","125081","00-0005711","4569941317604619","Yrsa Inc.","Jasmine Robertson"
"13407.342717650448","125083","23-0008945","4643268272935006","Terson Ltd","Mackenzie Rhodes"
"15020.385093302022","125093","15-0003005","4765631609067599","Morsem Industries","Nolan Grant"
"10298.295345114868","125094","30-0008750","4501903337955935","Datastore","Luis Mcmahon"
"7892.656323044035","125095","80-0001142","4868926943916766","Furba Associates","Mackenzie Curtis"
"21280.659948471508","125097","98-0009085","4237659125488049","Interdem","Kimberly Daugherty"
"2800.8988636568574","125098","92-0008906","4237659125488049","Quicker Industries","Kimberly Daugherty"
"8000.891365193886","125099","35-0001409","4237659125488049","Alist","Kimberly Daugherty"
"471.0736239961934","125112","39-0004999","4642989972616064","Quicker","Kennedy Becker"
"21459.737389149384","125119","30-0008750","4051296567638840","Datastore","Amelia Lindsey"
"4020.2861162982854","125121","39-0009205","4950558123856196","SuperMemo Industries","Juan Oliver"
"5374.866573945124","125122","57-0004864","4708505110400681","Datastore","Connor Reeves"
"5236.245300027132","125125","31-0000111","4496341263673288","Beans","Gabriel Armstrong"
"11118.446303732966","125132","11-0007398","4618741812770498","Terson","Genesis Williams"
"11518.325915542817","125136","34-0006093","4711662716385215","SuperMemo","Grace Rivas"
"4835.443016662066","125139","80-0005916","4282405709257333","Terson LLC","Jordan Conner"
"9287.589064802263","125140","75-0004311","4135292991768345","Terson Ltd","Morgan Ramirez"
"12060.666596533987","125144","36-0007858","4928515249555630","Adapt","Charles Carlson"
"6327.928209347718","125145","54-0003611","4928515249555630","Datastore Consulting","Charles Carlson"
"5562.845284793978","125148","02-0007280","4085121404062428","Vitae Ltd","James Charles"
"11975.299257120694","125151","50-0000685","4696127283116863","Hostes Associates","Elijah Norman"
"11573.164478267372","125154","55-0003002","4330981663911422","Interdem LLC","Landon Mills"
"8796.025587323655","125156","21-0005047","4330981663911422","Interdem Ltd","Landon Mills"
"1710.8049863781698","125157","23-0001463","4327799987946170","FlyHigh","Natalie Christensen"
"7365.757957370057","125182","22-0009971","4070512427155594","Gualas Inc.","Joseph Crawford"
"20408.419299125795","125185","24-0002737","4600611278590971","Woods Associates","Jason Taylor"
"16075.981289488442","125188","21-0005047","4080223082232961","Interdem Ltd","Juan Estes"
"10271.693292872658","125190","23-0001463","4107227270961066","FlyHigh","Harper Goff"
"12327.697996491266","125193","00-0006579","4021757348096415","FlyHigh Associates","Kaylee Briggs"
"2261.8110145582523","125196","05-0001022","4442085827450353","Robutenia LLC","Austin Wilson"
"4312.832972203883","125199","78-0005990","4637684291612186","SuperMemo","Faith Woodward"
"10278.918629995838","125202","90-0004823","4568525421391220","Linger Limited","Luis Fletcher"
"9475.609744626563","125204","10-0009196","4568525421391220","SuperMemo","Luis Fletcher"
"16238.988704044306","125209","46-0005023","4409065385395258","Warst LLC","Ayden Decker"
"13235.63388417205","125223","53-0006448","4977556539688970","Buapel Industries","Liam Woodward"
"5549.4709847297745","125224","45-0008882","4977556539688970","Quisuc Ltd","Liam Woodward"
"1554.7241590108697","125231","03-0001737","4920604863543607","Robutenia","Wyatt Short"
"785.9731636997012","125232","66-0001820","4534663533853208","Linger Consulting","Brayden English"
"10509.720426087357","125233","11-0006376","4034620484775900","QuickLink Company","Sebastian Stein"
"5935.663807345197","125240","00-0005711","4957959987279199","Yrsa Inc.","Kayden Suarez"
"14183.080633659087","125242","26-0009516","4389477161305779","QuickLink","Autumn Hull"
"13157.833789262711","125243","26-0009516","4389477161305779","QuickLink","Autumn Hull"
"18561.410175501715","125245","45-0008882","4854650158885245","Quisuc Ltd","Savannah Cardenas"
"9171.200379971857","125254","45-0004472","4291972956178917","Beans","Alex Guzman"
"13217.447652174716","125255","71-0001909","4762620232808571","Woods","Chase Flowers"
"5151.312707925295","125261","93-0003587","4719590868234695","Interdem Limited","Evelyn Weeks"
"12381.811006069787","125262","50-0000685","4758051180456278","Hostes Associates","Julia Gibson"
"8712.758599428495","125263","31-0000111","4615520989644311","Beans","Dylan Baker"
"13722.167052762965","125264","34-0009132","4665053461099589","Alist Limited","Aiden Lane"
"19158.61972072809","125273","45-0004470","4751316150101353","Hostes Limited","Peyton Mccoy"
"12173.256937766095","125274","23-0008388","4336145546478603","MemorTech","Hunter Justice"
"15631.769400737034","125277","98-0009085","4868482512655039","Interdem","Isaiah Hester"
"4461.624611171829","125280","42-0000394","4237920561372000","Klein","Amelia Bush"
"5634.485801273082","125283","76-0008071","4553329339916112","Gualas","Layla Love"
"2082.8843434103883","125287","80-0005916","4086921210366767","Terson LLC","Sebastian Barlow"
"12804.632587452003","125293","06-0009765","4110596034373460","FlyHigh Consulting","Josiah Rojas"
"6931.584539312944","125294","85-0007708","4110596034373460","Datastore Associates","Josiah Rojas"
"7281.932457418676","125300","26-0008227","4877669005447275","Furba","Wyatt Bailey"
"22447.013936663152","125303","53-0000892","4037550485903846","Beans Company","Emma Alvarez"
"8612.13495215467","125309","11-0007398","4892844970450163","Terson","Amelia Winters"
"13569.109597194623","125310","34-0009132","4202706363927021","Alist Limited","Gabriella Barnett"
"12047.271263850855","125320","43-0001131","4340766766025990","Linger Inc.","Gabriella Mullen"
"5234.9292710242335","125324","48-0004741","4711736305550460","Furba","Jasmine West"
"7643.820162640207","125325","63-0006403","4539850300509478","Klein","Lydia Ashley"
"9648.575828371715","125327","76-0000943","4503886506716329","Hostes","Melanie Benjamin"
"3883.4244017391165","125333","24-0002938","4067395693936060","Quicker","Jose Talley"
"34530.0327589979","125340","04-0005397","4876990248923794","Klein","Alex Massey"
"5273.4658723391785","125341","11-0000693","4918469621752583","Woods Limited","Layla Ramsey"
"12217.0517490245","125344","43-0000995","4063209563133993","Yrsa","Isaac Mccarty"
"3293.3004919700707","125345","90-0004823","4063209563133993","Linger Limited","Isaac Mccarty"
"12867.301632517294","125351","87-0008175","4956093300756492","Yrsa LLC","Tristan Harris"
"4288.627983491406","125358","48-0009265","4278013896038825","Furba","Mackenzie Morse"
"7010.9725365930035","125365","39-0002150","4448394664067096","Gualas","Kylie Chavez"
"3717.122759480467","125367","58-0007449","4448394664067096","FlyHigh Consulting","Kylie Chavez"
"9982.094843608029","125368","12-0002471","4448394664067096","Warst","Kylie Chavez"
"452.58500893334167","125373","98-0006518","4774500537837523","Datastore Industries","Sofia Gonzales"
"5491.756561219712","125374","57-0004864","4774500537837523","Datastore","Sofia Gonzales"
"22012.659733448156","125393","52-0004421","4875259805318843","SuperMemo","Joseph Stevenson"
"8989.27624072859","125418","42-0000394","4643268272935006","Klein","Mackenzie Rhodes"
"3594.785695723569","125426","88-0004173","4553403585579971","Klein Limited","Jacob Hartman"
"13094.797189115254","125429","01-0000732","4389477161305779","Klein","Autumn Hull"
"1739.6634891936437","125432","39-0004999","4389477161305779","Quicker","Autumn Hull"
"12077.449888847783","125434","81-0004521","4127340217035757","Nonos","Nicholas Everett"
"20307.900739628458","125443","76-0000408","4448802366239805","Felics","Nolan Reilly"
"5449.769303699184","125444","26-0008279","4918063461888548","SuperMemo Limited","William Lee"
"6716.454223730668","125445","85-0001294","4918063461888548","Gualas Industries","William Lee"
"1667.6181852265836","125455","23-0000369","4665053461099589","Erntogra","Aiden Lane"
"7056.533136352147","125457","53-0000892","4514326820263689","Beans Company","Benjamin Armstrong"
"16145.302233991999","125461","81-0004521","4876990248923794","Nonos","Alex Massey"
"4115.624493689802","125462","52-0001990","4876990248923794","Felics Ltd","Alex Massey"
"17875.010015668828","125470","23-0000369","4093070823003952","Erntogra","Audrey Gonzalez"
"16297.767377261142","125495","99-0009488","4393150313322976","FlyHigh LLC","Sophia Garcia"
"985.5213546899076","125499","63-0003417","4720894460294967","Nonos Inc.","Madison Velazquez"
"18434.288397218246","125501","48-0007456","4368621733969910","Alist","Serenity Conway"
"14275.897258058332","125503","64-0003168","4204252927785629","Felics LLC","Ashley Gentry"
"10994.940297456462","125506","71-0001909","4807038095045016","Woods","Kimberly Kelly"
"7153.0043591868525","125509","88-0004173","4807038095045016","Klein Limited","Kimberly Kelly"
"4205.207624182442","125510","24-0002737","4807038095045016","Woods Associates","Kimberly Kelly"
"5073.130185069474","125515","48-0007456","4373961024118824","Alist","Julia Hoffman"
"6816.285267910986","125516","99-0009488","4373961024118824","FlyHigh LLC","Julia Hoffman"
"398.6223270215178","125519","57-0004864","4068710449351449","Datastore","Oliver Wallace"
"3885.9826456925057","125521","54-0003611","4727712507081424","Datastore Consulting","Arianna Henderson"
"22910.943583709595","125525","48-0007456","4193323726261436","Alist","Piper Clay"
"22614.474623975035","125526","48-0007456","4193323726261436","Alist","Piper Clay"
"12395.947121391113","125527","45-0009998","4193323726261436","SuperMemo","Piper Clay"
"8026.956113529854","125533","23-0008388","4926208812810259","MemorTech","Jasmine Lowery"
"16120.28627158657","125537","52-0001034","4526262783531778","Linger Inc.","Amelia Oneill"
"8488.144356523655","125539","33-0006618","4502784777097761","Vitae Inc.","Ava Abbott"
"4688.03439358617","125541","54-0003611","4660285176139939","Datastore Consulting","Ashley Decker"
"8950.050488647505","125547","26-0009516","4085156564473155","QuickLink","Emily Dillard"
"1353.753346166539","125553","02-0007280","4436107239863326","Vitae Ltd","Easton Finley"
"9397.758909812357","125557","82-0001602","4977361969170734","Gualas Ltd","Eva Coleman"
"15225.329855303844","125561","63-0006403","4192690910053923","Klein","Wyatt Yates"
"6051.20897445138","125568","63-0006403","4969980202123208","Klein","Blake Conley"
"12822.36492465932","125575","50-0003805","4062543220296491","Vitae","Madison Haynes"
"16900.854217237662","125578","36-0007378","4744468736938772","Datastore","Aaliyah Harrington"
"7225.732406979435","125581","53-0006448","4744468736938772","Buapel Industries","Aaliyah Harrington"
"6371.859594218169","125583","26-0008227","4744468736938772","Furba","Aaliyah Harrington"
"15581.817085440405","125588","52-0001990","4794986630113852","Felics Ltd","Harper Duke"
"1323.6931019287504","125592","36-0007378","4502350935520415","Datastore","Gavin Lott"
"10370.090758384506","125598","04-0005397","4292248338974417","Klein","Elizabeth Frank"
"19758.449199254123","125599","34-0009132","4292248338974417","Alist Limited","Elizabeth Frank"
"9500.79764857729","125600","82-0007635","4682409647279884","Robutenia","Hailey Brock"
"15809.83153885798","125601","34-0007462","4682409647279884","Quicker Limited","Hailey Brock"
"14410.671851734864","125611","20-0002457","4140681636866345","Furba Consulting","Josiah Key"
"1376.749529035711","125613","53-0006448","4581452384692697","Buapel Industries","Josiah Watson"
"3078.0746050111184","125615","30-0007443","4463863551299855","Porta","Scarlett Curry"
"9415.879099494943","125617","34-0007462","4017385101040044","Quicker Limited","Carson Murray"
"6105.94499908603","125622","46-0004285","4135292042498280","Terson","Makayla Parker"
"4463.478443674778","125623","87-0008175","4568525421391220","Yrsa LLC","Luis Fletcher"
"13551.636878992918","125626","13-0005158","4059516143101381","QuickLink","Adrian Miles"
"6829.720116067976","125631","22-0008851","4462919266896780","Datastore Industries","Christopher Chase"
"3986.364506632326","125644","86-0006223","4330189502329463","Furba Company","Lydia Pitts"
"15139.950843612849","125645","36-0007858","4330189502329463","Adapt","Lydia Pitts"
"17350.56554646149","125663","52-0004421","4624911749099368","SuperMemo","Logan Adams"
"15860.293852618866","125671","59-0006985","4892844970450163","Interdem Company","Amelia Winters"
"17012.65141105723","125673","50-0000685","4576548206654828","Hostes Associates","Logan Parker"
"13234.441153251875","125676","93-0002628","4805151060397213","Morsem Industries","Jace Kirk"
"9283.43844557662","125680","93-0003587","4690256713621659","Interdem Limited","Jeremiah Gonzalez"
"4875.071267589326","125682","06-0009765","4705845838814737","FlyHigh Consulting","Joshua Lynn"
"12157.681233861364","125707","46-0004285","4729235656968736","Terson","Aubree Carson"
"10210.988586930504","125717","31-0000111","4295433134382620","Beans","Sofia Flynn"
"11266.58764178239","125718","31-0000111","4295433134382620","Beans","Sofia Flynn"
"1682.4018236992033","125721","63-0006403","4391155174146283","Klein","Emma Carson"
"7039.200455635727","125727","21-0009346","4901059334102124","Alist","Aria Ayala"
"5723.3074254155235","125731","01-0005242","4850537843722251","Robutenia Associates","Adam Ballard"
"1183.257513097643","125733","73-0000254","4744566002298449","Nonos","Avery Ramos"
"4227.433657949632","125734","53-0006448","4744566002298449","Buapel Industries","Avery Ramos"
"15860.312484808204","125740","52-0001242","4509206953634855","Terson","Morgan Justice"
"16927.449196266844","125743","75-0000495","4202706363927021","Interdem Consulting","Gabriella Barnett"
"2286.753732538963","125745","03-0001737","4044469390956081","Robutenia","Samantha Chapman"
"7516.29577712682","125746","03-0001737","4044469390956081","Robutenia","Samantha Chapman"
"15170.167952226304","125748","34-0007462","4064653673641040","Quicker Limited","Elijah Forbes"
"7757.0753378867275","125752","26-0008227","4672105030976001","Furba","Jason Dejesus"
"1991.902543076607","125754","65-0004598","4522307292379674","MemorTech","Avery Dixon"
"18421.379845737818","125758","84-0000621","4361763517364236","Klein Consulting","Brianna Tanner"
"13622.027662996947","125766","26-0008227","4861172650473793","Furba","Anna Todd"
"5157.170040733938","125777","36-0007315","4717596837825937","Woods Inc.","Eva Simmons"
"10526.037070193514","125783","23-0008432","4462050442635825","Quisuc","Evan Wong"
"3961.8659721303165","125784","34-0007757","4462050442635825","Interdem Company","Evan Wong"
"17614.913368963593","125785","92-0008906","4314783383300104","Quicker Industries","Sophia Fry"
"3149.267927491932","125787","64-0003168","4606578263488616","Felics LLC","Noah Moses"
"7718.418681534784","125798","75-0000495","4304645953740393","Interdem Consulting","Lillian Gallegos"
"354.51327561967446","125808","90-0004823","4019952279003753","Linger Limited","Aubree Anthony"
"14439.253141690146","125809","63-0008192","4937849173477449","Quicker Associates","Nathan Burke"
"11124.179930857623","125811","27-0007457","4646989375418932","Quisuc","Savannah Mcpherson"
"11752.84926708681","125815","66-0001182","4545086762201880","Terson LLC","Blake Golden"
"7308.158874015407","125825","21-0009346","4786965145815771","Alist","Jasmine Peterson"
"8007.3803623878575","125833","42-0000394","4722182061207481","Klein","Cameron Herman"
"10018.390571247292","125834","72-0003445","4722182061207481","Vitae LLC","Cameron Herman"
"8530.197106308453","125835","91-0009634","4685629497608893","FlyHigh Industries","Autumn Garcia"
"7985.116693688784","125838","46-0005023","4571939373457126","Warst LLC","Jackson Underwood"
"12926.163726934457","125845","92-0008906","4237659125488049","Quicker Industries","Kimberly Daugherty"
"2312.1100154847372","125846","63-0008192","4237659125488049","Quicker Associates","Kimberly Daugherty"
"18046.302248841304","125847","44-0003715","4237659125488049","Klein","Kimberly Daugherty"
"8382.037473699418","125848","24-0002737","4237659125488049","Woods Associates","Kimberly Daugherty"
"2946.733799049245","125849","93-0003238","4237659125488049","MemorTech","Kimberly Daugherty"
"9871.870920767771","125854","85-0007708","4268045549586877","Datastore Associates","Kaylee Frazier"
"16875.214089894864","125860","46-0005023","4913043910586823","Warst LLC","Sydney Salinas"
"3176.8780643062273","125867","48-0007456","4865580991905594","Alist","Charlotte Malone"
"7883.2156576983525","125870","81-0008841","4430313571474138","Gualas","Morgan Melton"
"4477.386207130324","125871","90-0004823","4511025189549695","Linger Limited","Justin Weaver"
"35271.28531647334","125872","90-0004823","4511025189549695","Linger Limited","Justin Weaver"
"7276.7804408164775","125874","03-0001737","4511025189549695","Robutenia","Justin Weaver"
"6709.172541030552","125875","10-0009196","4511025189549695","SuperMemo","Justin Weaver"
"13266.909127456911","125879","24-0002157","4094700107796405","Woods","Riley William"
"4060.4063210449704","125880","30-0001583","4109187985086971","Klein","Michael Potts"
"5300.385147052458","125882","34-0007462","4419866582757184","Quicker Limited","Julian Mack"
"7929.149659274712","125883","23-0004491","4419866582757184","Morsem Company","Julian Mack"
"2918.9818446724603","125886","45-0004470","4794963500571048","Hostes Limited","Brooklyn Bennett"
"21963.424234681424","125904","50-0003805","4958672048418834","Vitae","Blake Murray"
"920.4150843680745","125907","45-0009998","4556641339267313","SuperMemo","Justin Snyder"
"1545.2244118502376","125914","39-0004999","4409487764873418","Quicker","Connor Howard"
"16043.42748407035","125916","76-0008071","4029489436206449","Gualas","Reagan Becker"
"12591.391612152729","125919","93-0003587","4511462040359412","Interdem Limited","Morgan Donaldson"
"4690.553056448183","125923","43-0000995","4197759984087789","Yrsa","Blake Tyler"
"13963.690364463686","125924","84-0000621","4653979526518755","Klein Consulting","Joseph Oconnor"
"5548.923414307013","125925","40-0004041","4653979526518755","Erntogra Associates","Joseph Oconnor"
"10287.073941218392","125932","80-0005916","4994548995098082","Terson LLC","Genesis Shaw"
"12663.963799850328","125937","38-0005417","4765631609067599","Felics","Nolan Grant"
"12867.4463721847","125939","13-0005158","4158927468856634","QuickLink","Lydia Mullins"
"14522.926322213996","125949","00-0005711","4086921210366767","Yrsa Inc.","Sebastian Barlow"
"6762.21996824875","125950","46-0005023","4921980647479584","Warst LLC","Layla Serrano"
"13466.326746254581","125955","15-0003005","4296128647722101","Morsem Industries","Robert Holder"
"15383.959277146212","125958","24-0002157","4672189090860057","Woods","Liam Martin"
"3286.569670689665","125963","35-0001409","4820495294146107","Alist","Ryan Massey"
"13163.133530726358","125966","81-0004521","4695843241739221","Nonos","Kylie Anthony"
"6118.4239679920065","125968","59-0006985","4835072519210613","Interdem Company","Sebastian Moore"
"13688.179455805424","125969","80-0005916","4384353758646484","Terson LLC","Michael Franco"
"12782.21829210804","125971","92-0008906","4328500500394008","Quicker Industries","Zachary Cummings"
"2362.784247314723","125973","00-0005711","4922840475584088","Yrsa Inc.","Kaylee Wolf"
"10486.298596561028","125974","51-0008715","4922840475584088","QuickLink Associates","Kaylee Wolf"
"8757.492071421497","125986","82-0001602","4160483674478033","Gualas Ltd","Jose Dotson"
"5279.698276769817","125987","45-0004470","4160483674478033","Hostes Limited","Jose Dotson"
"10498.18506426037","125989","22-0009971","4498460370531508","Gualas Inc.","Emily Kennedy"
"18403.02907632287","125994","30-0007443","4521312934162794","Porta","Mackenzie Whitehead"
"373.2744097408522","126002","02-0000021","4598044046731061","Hostes Inc.","Andrea Joyner"
"3473.330153307792","126003","33-0006618","4598044046731061","Vitae Inc.","Andrea Joyner"
"17641.52309617058","126004","13-0005158","4598044046731061","QuickLink","Andrea Joyner"
"3908.70882427345","126008","22-0008851","4582442155117080","Datastore Industries","William Burnett"
"11340.074259408628","126009","22-0008851","4582442155117080","Datastore Industries","William Burnett"
"13087.133288010948","126017","15-0003005","4974837046103361","Morsem Industries","Hunter Branch"
"11814.546068575779","126023","76-0000408","4293015373558697","Felics","Adrian Cortez"
"26721.87401547666","126040","30-0007443","4915949233535297","Porta","Eva Galloway"
"9834.32649250222","126041","57-0004864","4281339434983999","Datastore","Jose Sandoval"
"6102.187778676958","126049","12-0002471","4753020502839169","Warst","Andrew Sawyer"
"10814.572150974462","126050","23-0000369","4144627339496555","Erntogra","Jack Baxter"
"2559.7438758767958","126051","11-0007398","4541632516993308","Terson","Ellie Stanton"
"24347.463745171633","126056","31-0000111","4541632516993308","Beans","Ellie Stanton"
"23011.85067906667","126059","31-0000111","4280284529398243","Beans","Daniel Townsend"
"10152.380968345462","126062","82-0001602","4280284529398243","Gualas Ltd","Daniel Townsend"
"8848.849393908391","126070","57-0008867","4012212980730146","Warst","Easton Howell"
"19388.14170136667","126072","03-0001262","4080865025714388","MemorTech","Brayden Oliver"
"9074.454949012876","126085","51-0008715","4794030082168583","QuickLink Associates","Alexa Barnett"
"6077.750029286677","126089","76-0008071","4535267704502773","Gualas","Olivia Bates"
"5831.624921284121","126093","88-0008193","4490090538560681","Felics LLC","Peyton Burch"
"12878.896384371577","126095","12-0002471","4490090538560681","Warst","Peyton Burch"
"10312.146130053285","126101","52-0001990","4314960534684533","Felics Ltd","Natalie Velazquez"
"15735.38072093573","126113","26-0009516","4494767598215258","QuickLink","Christian Dawson"
"16140.278876949174","126114","15-0002056","4447517000439618","Alist","Skylar Simmons"
"10603.467164638529","126117","15-0003005","4600807260067008","Morsem Industries","Joseph Pratt"
"128.69028789021286","126118","23-0008432","4574188385141180","Quisuc","Nathaniel Love"
"20277.917173293303","126122","44-0003715","4101664525287234","Klein","Katherine Hyde"
"1488.7987314744569","126125","46-0004285","4101664525287234","Terson","Katherine Hyde"
"5181.213826360643","126127","45-0008882","4101664525287234","Quisuc Ltd","Katherine Hyde"
"9485.875050224466","126130","91-0006349","4852437134669634","Erntogra Associates","Stella Norman"
"13033.63517633099","126131","93-0003587","4852437134669634","Interdem Limited","Stella Norman"
"506.76877243665695","126133","80-0006193","4852437134669634","Vitae Industries","Stella Norman"
"11891.69959019313","126134","52-0001034","4852437134669634","Linger Inc.","Stella Norman"
"18206.13986013442","126151","75-0004311","4381628130037244","Terson Ltd","Nevaeh Lee"
"6018.304952866918","126154","50-0000685","4381628130037244","Hostes Associates","Nevaeh Lee"
"6859.01256625868","126158","53-0006448","4872545349272873","Buapel Industries","Amelia Ellis"
"12615.248450518167","126160","90-0000437","4872545349272873","SuperMemo","Amelia Ellis"
"9239.088283048068","126163","34-0009132","4834521934366815","Alist Limited","Chase Sloan"
"18123.10082120076","126164","26-0008279","4534381013766184","SuperMemo Limited","Elizabeth Mcgee"
"325.8810108066009","126168","11-0007398","4073990297023604","Terson","Autumn Cooley"
"285.8896836621352","126169","04-0005397","4988613639912623","Klein","Claire Horton"
"11630.624564934018","126172","24-0002157","4922207160062186","Woods","Melanie Coleman"
"7507.7022859134","126173","54-0003611","4922207160062186","Datastore Consulting","Melanie Coleman"
"17311.18117213586","126181","01-0000732","4900418033860013","Klein","Ellie Carson"
"8804.153292709974","126185","88-0004173","4928515249555630","Klein Limited","Charles Carlson"
"1448.5966218573321","126186","00-0006579","4928515249555630","FlyHigh Associates","Charles Carlson"
"7304.4259092298835","126193","85-0001294","4205569040055427","Gualas Industries","Matthew Buckner"
"13706.645056713178","126197","52-0001990","4467072369534349","Felics Ltd","Kevin Hays"
"7491.147665590496","126199","46-0004285","4058466547733184","Terson","Gabriella Landry"
"5899.463888205228","126202","34-0009132","4165402589940882","Alist Limited","Adrian Pope"
"10150.179333625963","126203","72-0003445","4939822955312819","Vitae LLC","Ashley Clements"
"6085.847440856063","126206","55-0003002","4643224866106934","Interdem LLC","Emma Wolf"
"3862.640852463862","126207","40-0004041","4150706141517724","Erntogra Associates","Joseph Cotton"
"3149.6739352184204","126222","22-0009971","4918361969292514","Gualas Inc.","Ashley Nolan"
"6743.606742235592","126227","24-0003796","4572875888504862","Klein Consulting","Grayson Workman"
"9058.260979966617","126241","30-0001583","4144797830091625","Klein","Carson Compton"
"587.5245262774242","126242","92-0008906","4758051180456278","Quicker Industries","Julia Gibson"
"10433.749500555072","126243","52-0001034","4758051180456278","Linger Inc.","Julia Gibson"
"13168.229154619423","126244","75-0005458","4774500537837523","Morsem","Sofia Gonzales"
"9813.237553658804","126245","21-0009346","4774500537837523","Alist","Sofia Gonzales"
"15342.031787214695","126246","44-0003715","4539850300509478","Klein","Lydia Ashley"
"5185.014279401324","126258","45-0004470","4295738039228649","Hostes Limited","Khloe Mullen"
"19911.019640271523","126259","48-0007552","4295738039228649","Datastore LLC","Khloe Mullen"
"11150.669775981094","126261","80-0005916","4836108564841289","Terson LLC","Peyton Lambert"
"12273.827836549943","126267","88-0004173","4836108564841289","Klein Limited","Peyton Lambert"
"7359.159668905127","126271","39-0005558","4667822684487526","Nonos","Addison Matthews"
"13166.948397154863","126275","86-0006223","4170378244644106","Furba Company","Isaiah White"
"12531.423812520297","126276","24-0002737","4261159677796765","Woods Associates","Claire Wooten"
"6789.335201727363","126277","23-0004685","4202581290081469","Nonos Industries","Brooklyn Charles"
"676.5877546457777","126299","75-0004311","4341828825325313","Terson Ltd","Brooklyn Mays"
"5744.796483389221","126308","86-0006223","4418728263031258","Furba Company","William Odom"
"11792.460237367042","126309","03-0001737","4073974160266151","Robutenia","Emily Gallegos"
"12792.277850976943","126310","36-0007315","4073974160266151","Woods Inc.","Emily Gallegos"
"17360.47473089755","126315","57-0008867","4813182188535590","Warst","Levi Avery"
"17519.90838517592","126317","11-0007398","4408560861175001","Terson","Makayla Bush"
"24942.062619762903","126318","39-0009205","4353319846494820","SuperMemo Industries","Stella Tyler"
"3176.1455213837753","126326","30-0007443","4321366473679966","Porta","Oliver Jones"
"12021.833504812392","126327","46-0004285","4661255730816834","Terson","Trinity Ward"
"12999.18106918585","126328","46-0004285","4661255730816834","Terson","Trinity Ward"
"2008.8727995836116","126332","76-0008071","4215125620396174","Gualas","Taylor Lambert"
"2662.6263313601385","126335","27-0007457","4758208726940773","Quisuc","Victoria Pearson"
"1103.5358575343516","126338","46-0004285","4758208726940773","Terson","Victoria Pearson"
"17761.92208230691","126339","10-0009196","4758208726940773","SuperMemo","Victoria Pearson"
"9550.203494240775","126340","99-0009488","4583787469224090","FlyHigh LLC","Carson Jones"
"9946.75016371104","126341","15-0002056","4725546514984457","Alist","Harper Mccarty"
"9730.121374018887","126347","48-0004741","4336145546478603","Furba","Hunter Justice"
"3554.9278604710607","126349","02-0003007","4336145546478603","SuperMemo","Hunter Justice"
"25664.09110435537","126358","88-0004173","4808278670563095","Klein Limited","Liam Fields"
"25007.322885520767","126363","33-0006618","4139803710544373","Vitae Inc.","Jose Ward"
"5245.557050259814","126366","01-0000732","4474356549073968","Klein","Bailey Campos"
"5097.256010518953","126367","93-0002628","4868482512655039","Morsem Industries","Isaiah Hester"
"14005.444343187044","126369","20-0002457","4868482512655039","Furba Consulting","Isaiah Hester"
"15695.423842269869","126370","00-0005711","4868482512655039","Yrsa Inc.","Isaiah Hester"
"6632.6320385948","126373","15-0002056","4412799736110322","Alist","Emma Franco"
"10677.29660289723","126377","76-0000943","4340766766025990","Hostes","Gabriella Mullen"
"8307.514314514638","126378","66-0001820","4340766766025990","Linger Consulting","Gabriella Mullen"
"9394.52170156582","126382","66-0001820","4620442192594691","Linger Consulting","Samuel Moody"
"9936.311147039443","126384","76-0008071","4492868218053301","Gualas","Genesis Jensen"
"2765.306469354786","126385","76-0008071","4492868218053301","Gualas","Genesis Jensen"
"5730.3696007500275","126386","76-0008071","4492868218053301","Gualas","Genesis Jensen"
"13220.174723537524","126397","00-0005711","4637684291612186","Yrsa Inc.","Faith Woodward"
"1090.244928221131","126400","15-0003005","4631115306395414","Morsem Industries","Angel Garcia"
"8459.422971031141","126403","01-0005890","4676124325823816","Gualas Ltd","Ella Dalton"
"19290.82717094297","126405","30-0007443","4819040102569794","Porta","Bella Harper"
"2627.267980293903","126409","34-0006093","4237920561372000","SuperMemo","Amelia Bush"
"6855.534251408097","126412","43-0001131","4389696512811454","Linger Inc.","Connor Houston"
"6080.159141749267","126413","57-0008867","4389696512811454","Warst","Connor Houston"
"16858.28397344663","126417","02-0003007","4274059538175511","SuperMemo","Avery Mcintyre"
"7111.394989719605","126434","30-0004753","4092863419642261","Klein","Cooper Kline"
"16669.42008188001","126442","52-0001242","4792344527246421","Terson","Emma Schroeder"
"8034.49459732132","126443","45-0008882","4792344527246421","Quisuc Ltd","Emma Schroeder"
"1237.7601171317592","126444","30-0001583","4792344527246421","Klein","Emma Schroeder"
"3754.0275212129372","126448","21-0005047","4495477068960941","Interdem Ltd","Violet Tyler"
"10268.65931107578","126458","76-0008071","4310531866885115","Gualas","Morgan Dickson"
"21294.09317435509","126460","11-0000693","4778904772866591","Woods Limited","Natalie Cabrera"
"20285.472793181143","126477","23-0008388","4080223082232961","MemorTech","Juan Estes"
